open_price;high_price;low_price;close_price;volume;close_time;quote_asset_volume;n_trades;Taker buy base asset volume;Taker buy quote asset volume;Ignore
17450.59000000;17456.83000000;17449.83000000;17455.50000000;164.70807000;2023-01-11 10:08:59.999;2874655.32898360;3526;93.87146000;1638353.72968950;0
17455.77000000;17456.63000000;17451.10000000;17453.48000000;114.22817000;2023-01-11 10:09:59.999;1993651.37973130;3067;47.70878000;832683.43268500;0
17453.48000000;17453.48000000;17449.69000000;17450.20000000;80.96647000;2023-01-11 10:10:59.999;1412984.53542280;2426;36.19323000;631633.16929880;0
17450.20000000;17454.78000000;17450.15000000;17454.20000000;76.45069000;2023-01-11 10:11:59.999;1334264.57139320;2095;48.64024000;848908.68881380;0
17454.59000000;17457.06000000;17453.26000000;17456.38000000;82.23826000;2023-01-11 10:12:59.999;1435455.80594030;2436;53.92000000;941176.26097440;0
17456.40000000;17458.94000000;17454.62000000;17456.06000000;132.90915000;2023-01-11 10:13:59.999;2320192.07065120;3607;70.34288000;1227993.94604810;0
17456.06000000;17456.94000000;17452.73000000;17454.82000000;81.20010000;2023-01-11 10:14:59.999;1417310.36574700;2591;35.73732000;623785.44237210;0
17454.44000000;17457.99000000;17453.66000000;17457.77000000;102.81766000;2023-01-11 10:15:59.999;1794724.31653570;3084;53.87364000;940405.73712640;0
17457.77000000;17458.77000000;17456.35000000;17457.32000000;81.22862000;2023-01-11 10:16:59.999;1418035.95268350;2767;35.46104000;619062.04767120;0
17457.32000000;17457.93000000;17452.67000000;17453.95000000;66.75002000;2023-01-11 10:17:59.999;1165118.96239340;2347;25.14391000;438884.95088640;0
17453.95000000;17454.67000000;17448.14000000;17449.87000000;145.66321000;2023-01-11 10:18:59.999;2542042.51822120;3465;66.32722000;1157526.01020150;0
17449.48000000;17453.00000000;17449.11000000;17452.30000000;73.34849000;2023-01-11 10:19:59.999;1280016.99739790;2310;45.64742000;796608.96455920;0
17452.30000000;17452.63000000;17448.53000000;17449.58000000;111.85138000;2023-01-11 10:20:59.999;1951810.22287490;2812;42.66861000;744568.26303070;0
17449.47000000;17452.28000000;17447.60000000;17451.12000000;75.27615000;2023-01-11 10:21:59.999;1313529.21166370;2460;40.52014000;707065.02191390;0
17451.49000000;17452.30000000;17445.00000000;17445.40000000;113.48758000;2023-01-11 10:22:59.999;1980113.72315850;2712;35.23607000;614790.97431720;0
17445.40000000;17449.66000000;17444.40000000;17448.45000000;101.73134000;2023-01-11 10:23:59.999;1774943.89023620;2652;61.50502000;1073101.67211020;0
17448.65000000;17449.34000000;17444.60000000;17445.30000000;67.16406000;2023-01-11 10:24:59.999;1171835.77457780;2412;26.28799000;458660.09267040;0
17444.92000000;17449.21000000;17443.96000000;17448.65000000;129.54820000;2023-01-11 10:25:59.999;2260151.61762060;3540;72.57572000;1266202.57334990;0
17448.65000000;17451.66000000;17447.54000000;17448.78000000;77.69055000;2023-01-11 10:26:59.999;1355665.01830900;3159;38.10160000;664866.06549140;0
17449.19000000;17451.01000000;17448.55000000;17451.01000000;51.23391000;2023-01-11 10:27:59.999;894014.67627760;2173;26.99521000;471064.07704120;0
17450.56000000;17452.07000000;17449.03000000;17449.24000000;75.94575000;2023-01-11 10:28:59.999;1325259.39964380;2378;26.79981000;467668.14145570;0
17449.24000000;17449.65000000;17444.91000000;17445.46000000;84.43585000;2023-01-11 10:29:59.999;1473125.60162150;2668;30.02791000;523878.39511710;0
17445.97000000;17446.70000000;17442.12000000;17445.34000000;98.36303000;2023-01-11 10:30:59.999;1715889.65650670;2787;41.22158000;719093.47301240;0
17444.87000000;17448.00000000;17444.37000000;17447.54000000;75.53261000;2023-01-11 10:31:59.999;1317804.39373010;2508;38.34496000;669005.22985920;0
17447.18000000;17449.12000000;17446.60000000;17447.68000000;80.95704000;2023-01-11 10:32:59.999;1412514.46277660;2572;36.23519000;632222.56484630;0
17447.68000000;17448.32000000;17445.76000000;17448.15000000;84.44418000;2023-01-11 10:33:59.999;1473323.66663590;2623;39.20919000;684103.49561310;0
17448.15000000;17453.60000000;17447.55000000;17452.18000000;137.74715000;2023-01-11 10:34:59.999;2403745.35144060;3672;82.84688000;1445720.78455440;0
17452.18000000;17458.39000000;17451.71000000;17456.86000000;163.38481000;2023-01-11 10:35:59.999;2851839.57643530;4108;92.82234000;1620202.15644020;0
17456.85000000;17459.00000000;17455.20000000;17457.56000000;124.20849000;2023-01-11 10:36:59.999;2168323.36309810;3454;64.79898000;1131219.60442010;0
17457.19000000;17458.47000000;17453.19000000;17455.18000000;113.16345000;2023-01-11 10:37:59.999;1975339.72183440;3277;53.18711000;928427.69423480;0
17454.95000000;17455.42000000;17451.64000000;17453.25000000;80.05782000;2023-01-11 10:38:59.999;1397254.27193740;2826;38.86656000;678342.66609680;0
17453.26000000;17454.55000000;17452.59000000;17453.24000000;59.76597000;2023-01-11 10:39:59.999;1043127.78808480;2309;30.14261000;526100.82510830;0
17453.24000000;17453.96000000;17447.30000000;17448.11000000;109.25569000;2023-01-11 10:40:59.999;1906593.01594680;2787;38.65478000;674566.16947380;0
17448.49000000;17448.54000000;17442.97000000;17445.31000000;146.17745000;2023-01-11 10:41:59.999;2550113.19523800;3451;75.02096000;1308775.66051470;0
17445.99000000;17447.29000000;17444.99000000;17446.04000000;63.52157000;2023-01-11 10:42:59.999;1108204.98673210;2644;29.55112000;515558.93434750;0
17446.04000000;17449.02000000;17445.75000000;17447.52000000;70.18284000;2023-01-11 10:43:59.999;1224520.25448550;2374;42.09701000;734497.32691180;0
17447.87000000;17450.64000000;17444.92000000;17446.09000000;82.41634000;2023-01-11 10:44:59.999;1437977.58074320;2735;31.54398000;550378.67844550;0
17445.67000000;17446.59000000;17442.06000000;17442.52000000;148.60320000;2023-01-11 10:45:59.999;2592326.15517360;3274;52.32549000;912821.14752470;0
17442.52000000;17443.26000000;17439.51000000;17440.20000000;150.22515000;2023-01-11 10:46:59.999;2620054.07963900;3332;59.40423000;1036082.88989900;0
17440.20000000;17440.65000000;17436.33000000;17437.15000000;164.04214000;2023-01-11 10:47:59.999;2860670.23763870;3110;46.63756000;813298.15584410;0
17437.15000000;17443.75000000;17436.19000000;17442.83000000;154.31548000;2023-01-11 10:48:59.999;2691371.17779020;3825;83.50892000;1456452.26006610;0
17442.96000000;17446.88000000;17442.31000000;17443.82000000;122.36941000;2023-01-11 10:49:59.999;2134724.54631570;3097;49.59518000;865179.54663630;0
17443.82000000;17445.87000000;17442.52000000;17445.22000000;85.11847000;2023-01-11 10:50:59.999;1484789.22511970;2344;34.89786000;608760.65510660;0
17445.64000000;17448.23000000;17444.10000000;17447.63000000;96.17909000;2023-01-11 10:51:59.999;1677943.66766420;2522;47.66727000;831619.66440150;0
17447.42000000;17448.48000000;17444.73000000;17445.14000000;96.37648000;2023-01-11 10:52:59.999;1681459.40621300;2624;30.66687000;535046.50741490;0
17445.14000000;17446.43000000;17439.59000000;17441.10000000;114.33006000;2023-01-11 10:53:59.999;1994245.70512990;2876;47.74118000;832743.31306970;0
17441.10000000;17441.66000000;17436.80000000;17441.61000000;136.00945000;2023-01-11 10:54:59.999;2371921.12211450;3567;61.57285000;1073797.89738320;0
17441.65000000;17442.87000000;17439.21000000;17439.21000000;88.19491000;2023-01-11 10:55:59.999;1538233.13629290;3126;31.43119000;548212.77491760;0
17439.21000000;17439.91000000;17436.61000000;17437.35000000;95.20849000;2023-01-11 10:56:59.999;1660272.86229840;2739;45.05511000;785704.21079000;0
17437.00000000;17439.57000000;17435.29000000;17435.66000000;148.42979000;2023-01-11 10:57:59.999;2588185.27563830;3500;69.15291000;1205855.32152590;0
17435.66000000;17440.19000000;17435.18000000;17438.33000000;138.42816000;2023-01-11 10:58:59.999;2413821.97700790;3694;72.48099000;1263894.92439980;0
17438.34000000;17441.60000000;17437.95000000;17441.24000000;118.34229000;2023-01-11 10:59:59.999;2063880.78693880;3469;55.51036000;968114.71762540;0
17441.24000000;17441.24000000;17436.68000000;17437.84000000;184.48103000;2023-01-11 11:00:59.999;3217046.61842720;4268;79.38473000;1384343.85014110;0
17438.12000000;17442.57000000;17437.27000000;17440.52000000;115.09336000;2023-01-11 11:01:59.999;2007223.23928120;3501;62.99296000;1098601.95162200;0
17440.16000000;17442.00000000;17439.87000000;17441.42000000;37.60356000;2023-01-11 11:02:59.999;655845.06591230;1738;17.65002000;307838.32792830;0
17441.67000000;17441.81000000;17437.72000000;17438.35000000;72.65936000;2023-01-11 11:03:59.999;1267146.77714210;2502;26.44861000;461248.84631170;0
17438.69000000;17439.05000000;17437.72000000;17437.97000000;43.07934000;2023-01-11 11:04:59.999;751235.53272880;1839;19.62938000;342310.36376650;0
17438.13000000;17439.27000000;17437.53000000;17437.60000000;51.69134000;2023-01-11 11:05:59.999;901406.68569590;2296;26.24212000;457623.13717920;0
17437.96000000;17439.33000000;17436.78000000;17437.67000000;76.71927000;2023-01-11 11:06:59.999;1337819.49774890;2862;34.91669000;608882.43676080;0
17437.65000000;17437.69000000;17431.82000000;17433.78000000;239.88719000;2023-01-11 11:07:59.999;4182294.52344800;3871;113.50458000;1978869.98634880;0
17433.78000000;17435.77000000;17433.06000000;17433.59000000;87.49985000;2023-01-11 11:08:59.999;1525477.88790500;2573;39.66989000;691617.24382090;0
17433.59000000;17434.98000000;17429.93000000;17434.73000000;113.65996000;2023-01-11 11:09:59.999;1981346.01048920;3236;53.78055000;937525.14882570;0
17434.73000000;17439.17000000;17434.14000000;17438.82000000;132.97454000;2023-01-11 11:10:59.999;2318699.89250890;3536;82.52500000;1439010.60993220;0
17438.82000000;17441.33000000;17435.21000000;17435.98000000;159.71032000;2023-01-11 11:11:59.999;2785062.29850420;3641;67.23856000;1172569.58335110;0
17435.59000000;17436.94000000;17435.01000000;17436.78000000;44.29542000;2023-01-11 11:12:59.999;772324.52863280;1703;23.09087000;402612.77995270;0
17436.41000000;17440.65000000;17435.67000000;17438.84000000;142.56139000;2023-01-11 11:13:59.999;2486056.62872450;3085;58.96035000;1028188.35488250;0
17438.83000000;17440.00000000;17437.38000000;17438.82000000;61.84482000;2023-01-11 11:14:59.999;1078485.20342780;2139;28.64538000;499539.64593540;0
17438.82000000;17440.30000000;17435.30000000;17437.35000000;119.08221000;2023-01-11 11:15:59.999;2076492.90339420;3314;52.68755000;918745.39477350;0
17437.79000000;17438.04000000;17436.22000000;17437.84000000;43.19869000;2023-01-11 11:16:59.999;753261.04146220;2120;22.01533000;383888.76016510;0
17437.84000000;17437.94000000;17436.49000000;17437.36000000;34.87696000;2023-01-11 11:17:59.999;608156.55509650;1854;16.38616000;285730.66181310;0
17437.06000000;17439.46000000;17437.06000000;17438.54000000;73.15905000;2023-01-11 11:18:59.999;1275773.92089110;2213;29.27232000;510466.52698030;0
17438.54000000;17441.28000000;17437.63000000;17438.40000000;99.57187000;2023-01-11 11:19:59.999;1736460.92430430;2786;51.60102000;899897.27149840;0
17438.75000000;17438.83000000;17436.03000000;17436.85000000;73.35637000;2023-01-11 11:20:59.999;1279133.47111170;2495;29.31457000;511168.12082630;0
17436.44000000;17438.77000000;17432.36000000;17433.53000000;205.97667000;2023-01-11 11:21:59.999;3591236.23349640;4104;90.44933000;1577001.24972200;0
17433.55000000;17436.61000000;17432.00000000;17435.31000000;77.79167000;2023-01-11 11:22:59.999;1356270.52303660;2595;41.67115000;726533.61186670;0
17435.31000000;17436.18000000;17432.86000000;17434.00000000;88.04037000;2023-01-11 11:23:59.999;1534921.14032860;2517;36.59568000;638020.04116840;0
17433.70000000;17437.62000000;17433.41000000;17434.01000000;95.91157000;2023-01-11 11:24:59.999;1672282.83560120;3022;40.67739000;709240.76862350;0
17433.79000000;17434.29000000;17427.87000000;17428.12000000;150.40064000;2023-01-11 11:25:59.999;2621580.36151940;3539;54.42825000;948712.43337560;0
17427.98000000;17430.14000000;17427.86000000;17430.01000000;64.16209000;2023-01-11 11:26:59.999;1118271.96386370;2493;38.95655000;678974.80793170;0
17429.56000000;17437.10000000;17429.47000000;17436.40000000;164.83015000;2023-01-11 11:27:59.999;2873542.69595940;3791;105.50024000;1839246.68993970;0
17436.81000000;17442.45000000;17435.20000000;17441.21000000;165.03152000;2023-01-11 11:28:59.999;2878025.70321490;3637;96.27604000;1679010.49420740;0
17441.22000000;17442.87000000;17441.14000000;17442.38000000;66.29541000;2023-01-11 11:29:59.999;1156325.40378380;2929;35.75019000;623560.46503000;0
17442.38000000;17442.58000000;17437.00000000;17441.19000000;137.07909000;2023-01-11 11:30:59.999;2390645.82297000;3317;57.33842000;999961.65197930;0
17441.19000000;17444.89000000;17440.45000000;17444.36000000;118.96471000;2023-01-11 11:31:59.999;2075112.50739280;3622;73.95049000;1289926.02635810;0
17444.73000000;17449.06000000;17443.86000000;17448.39000000;148.09222000;2023-01-11 11:32:59.999;2583708.58121720;3798;94.99592000;1657355.60546520;0
17448.32000000;17454.51000000;17447.56000000;17450.11000000;266.84707000;2023-01-11 11:33:59.999;4656851.69771140;4278;124.34701000;2170006.81970190;0
17450.11000000;17454.04000000;17449.38000000;17453.43000000;92.59437000;2023-01-11 11:34:59.999;1615968.60998910;2509;55.80813000;973981.83128220;0
17453.43000000;17454.05000000;17448.43000000;17449.68000000;90.82770000;2023-01-11 11:35:59.999;1585067.07598610;2578;39.25416000;685038.73860220;0
17450.02000000;17450.14000000;17444.08000000;17444.90000000;108.60694000;2023-01-11 11:36:59.999;1894848.65476040;2944;44.19021000;770976.53344260;0
17444.90000000;17444.90000000;17440.00000000;17441.09000000;100.35934000;2023-01-11 11:37:59.999;1750452.04550910;2603;43.89269000;765574.76482620;0
17441.09000000;17442.36000000;17439.20000000;17441.91000000;89.21443000;2023-01-11 11:38:59.999;1555978.86613420;2472;42.35782000;738767.46763690;0
17441.70000000;17441.90000000;17436.16000000;17437.04000000;120.57525000;2023-01-11 11:39:59.999;2102594.07508560;2544;49.81908000;868727.05191580;0
17437.04000000;17440.98000000;17434.00000000;17434.03000000;174.82665000;2023-01-11 11:40:59.999;3048552.57786920;3846;75.84594000;1322603.49610700;0
17434.24000000;17437.13000000;17431.73000000;17436.23000000;179.78364000;2023-01-11 11:41:59.999;3134358.70422130;3679;84.69874000;1476653.71612210;0
17435.78000000;17438.05000000;17431.33000000;17437.16000000;142.10067000;2023-01-11 11:42:59.999;2477560.83310280;3017;70.73077000;1233218.76263080;0
17437.17000000;17438.66000000;17434.44000000;17435.19000000;83.16658000;2023-01-11 11:43:59.999;1450143.75021760;2103;31.52193000;549635.09745510;0
17435.19000000;17439.78000000;17434.28000000;17437.34000000;133.52047000;2023-01-11 11:44:59.999;2328223.69297960;3328;60.79070000;1060029.45501310;0
17437.34000000;17437.34000000;17432.43000000;17434.11000000;109.20004000;2023-01-11 11:45:59.999;1903854.38217100;2971;44.00722000;767257.62619630;0
17434.25000000;17435.87000000;17430.50000000;17431.71000000;158.89957000;2023-01-11 11:46:59.999;2770185.53980170;3057;63.47948000;1106702.18964290;0
17432.09000000;17437.55000000;17430.82000000;17434.07000000;122.56954000;2023-01-11 11:47:59.999;2136946.55497550;3190;59.19532000;1032045.63198970;0
17434.43000000;17437.00000000;17433.82000000;17434.48000000;59.96459000;2023-01-11 11:48:59.999;1045469.30059070;2030;31.89401000;556075.86633470;0
17434.59000000;17436.45000000;17430.10000000;17431.39000000;97.79381000;2023-01-11 11:49:59.999;1704846.07672120;2565;37.37752000;651626.95685030;0
17430.85000000;17434.59000000;17429.85000000;17430.91000000;221.73028000;2023-01-11 11:50:59.999;3865195.38955020;3738;120.12261000;2094034.79724330;0
17431.29000000;17433.99000000;17430.04000000;17432.41000000;70.50649000;2023-01-11 11:51:59.999;1229067.29676800;2206;34.88430000;608112.73523900;0
17432.41000000;17437.89000000;17432.40000000;17437.12000000;165.47836000;2023-01-11 11:52:59.999;2885268.14523520;3631;98.73364000;1721510.34714730;0
17437.12000000;17442.10000000;17435.24000000;17437.66000000;311.50357000;2023-01-11 11:53:59.999;5432152.77349870;5723;154.26243000;2690158.62898070;0
17437.13000000;17441.51000000;17434.97000000;17438.33000000;190.74695000;2023-01-11 11:54:59.999;3326345.82910240;4236;82.15251000;1432633.56383510;0
17438.33000000;17439.00000000;17433.50000000;17435.94000000;120.04215000;2023-01-11 11:55:59.999;2093054.69411210;2871;52.12584000;908861.21614360;0
17435.94000000;17437.50000000;17435.00000000;17436.54000000;100.24750000;2023-01-11 11:56:59.999;1747928.25928440;2436;51.20445000;892820.11477250;0
17436.54000000;17437.90000000;17434.83000000;17435.37000000;100.31281000;2023-01-11 11:57:59.999;1749069.93029760;1932;33.58898000;585672.93071800;0
17435.37000000;17436.48000000;17433.93000000;17436.47000000;69.58885000;2023-01-11 11:58:59.999;1213312.89945070;2007;35.56554000;620109.76384850;0
17436.07000000;17438.53000000;17435.60000000;17437.75000000;86.64412000;2023-01-11 11:59:59.999;1510814.15604090;2295;43.54109000;759227.04138650;0
17437.75000000;17437.75000000;17430.90000000;17431.24000000;255.09401000;2023-01-11 12:00:59.999;4447125.83668310;5081;99.52000000;1734988.30253000;0
17431.27000000;17433.64000000;17430.68000000;17431.74000000;96.43832000;2023-01-11 12:01:59.999;1681095.29653950;3075;48.12047000;838841.33648880;0
17431.74000000;17435.82000000;17431.37000000;17431.60000000;124.53349000;2023-01-11 12:02:59.999;2171035.42223910;3215;59.37607000;1035141.13902290;0
17431.94000000;17433.59000000;17429.68000000;17430.50000000;156.47252000;2023-01-11 12:03:59.999;2727440.40602480;3338;53.12120000;925973.63545870;0
17430.98000000;17431.96000000;17429.00000000;17430.15000000;102.37555000;2023-01-11 12:04:59.999;1784435.68225940;2652;53.27755000;928654.84306500;0
17430.15000000;17431.94000000;17427.02000000;17427.84000000;154.16447000;2023-01-11 12:05:59.999;2686976.97790370;3615;63.62574000;1108991.09017390;0
17428.36000000;17428.94000000;17421.01000000;17425.15000000;284.34231000;2023-01-11 12:06:59.999;4954713.60046210;5242;139.65707000;2433602.87441210;0
17425.13000000;17428.23000000;17424.50000000;17427.11000000;120.93844000;2023-01-11 12:07:59.999;2107541.07633530;3202;64.63503000;1126377.48208960;0
17427.11000000;17429.30000000;17424.82000000;17425.44000000;115.34716000;2023-01-11 12:08:59.999;2010089.01849840;3116;52.50601000;915019.28432310;0
17425.44000000;17429.14000000;17421.78000000;17425.72000000;181.34940000;2023-01-11 12:09:59.999;3160159.32000420;3832;79.47849000;1384992.26933410;0
17426.03000000;17427.30000000;17423.95000000;17426.87000000;62.01833000;2023-01-11 12:10:59.999;1080714.67169300;2169;28.97717000;504955.49569720;0
17426.87000000;17429.33000000;17425.71000000;17425.97000000;92.03446000;2023-01-11 12:11:59.999;1603970.11214930;2561;43.87151000;764602.06888580;0
17426.35000000;17426.36000000;17423.06000000;17423.25000000;91.03120000;2023-01-11 12:12:59.999;1586186.54063730;2848;41.70738000;726747.90227260;0
17423.55000000;17425.79000000;17422.80000000;17425.18000000;120.15224000;2023-01-11 12:13:59.999;2093562.43617580;3211;61.97549000;1079893.72225300;0
17425.18000000;17427.15000000;17420.78000000;17422.64000000;159.80205000;2023-01-11 12:14:59.999;2784468.76623430;3134;49.80205000;867822.61224390;0
17423.00000000;17423.40000000;17420.52000000;17421.28000000;125.32349000;2023-01-11 12:15:59.999;2183393.91403730;3099;49.45981000;861709.95364490;0
17421.28000000;17422.65000000;17420.00000000;17420.16000000;110.57799000;2023-01-11 12:16:59.999;1926368.91820970;2765;54.44457000;948489.45763570;0
17420.16000000;17421.68000000;17417.87000000;17420.46000000;169.94429000;2023-01-11 12:17:59.999;2960408.53612490;3973;71.61167000;1247487.94283490;0
17420.46000000;17421.30000000;17410.00000000;17414.31000000;317.17376000;2023-01-11 12:18:59.999;5523664.77464160;4963;112.03276000;1951120.83863180;0
17413.88000000;17415.68000000;17402.10000000;17408.43000000;525.95354000;2023-01-11 12:19:59.999;9156354.01269810;7178;222.47803000;3873364.96848400;0
17407.88000000;17409.73000000;17402.00000000;17405.10000000;287.10926000;2023-01-11 12:20:59.999;4997261.76867010;5690;139.42003000;2426710.05235910;0
17405.59000000;17420.02000000;17404.63000000;17416.57000000;290.56803000;2023-01-11 12:21:59.999;5059648.00370970;4777;177.45104000;3089910.03656060;0
17417.00000000;17417.74000000;17412.25000000;17413.26000000;110.23304000;2023-01-11 12:22:59.999;1919614.53094430;2942;49.24964000;857649.12688040;0
17413.26000000;17417.22000000;17412.62000000;17416.88000000;105.72081000;2023-01-11 12:23:59.999;1841119.92647380;2581;61.65366000;1073717.01380700;0
17416.88000000;17418.76000000;17410.68000000;17413.25000000;193.62451000;2023-01-11 12:24:59.999;3372000.79936250;3972;86.34057000;1503651.28639810;0
17413.25000000;17414.78000000;17408.80000000;17412.76000000;154.36968000;2023-01-11 12:25:59.999;2687893.11079930;3934;89.70054000;1561888.22115940;0
17412.76000000;17415.81000000;17411.38000000;17414.45000000;106.28776000;2023-01-11 12:26:59.999;1850890.27045400;2698;68.06540000;1185299.70560540;0
17414.45000000;17419.76000000;17414.00000000;17416.25000000;174.02482000;2023-01-11 12:27:59.999;3031009.21591620;3585;95.67628000;1666432.68564800;0
17416.25000000;17417.35000000;17411.00000000;17411.10000000;121.59443000;2023-01-11 12:28:59.999;2117487.12060430;2955;51.48116000;896500.42837690;0
17411.43000000;17413.50000000;17409.11000000;17410.42000000;103.83066000;2023-01-11 12:29:59.999;1807854.02965250;2829;52.34755000;911466.28552260;0
17409.94000000;17411.79000000;17406.16000000;17411.00000000;190.38683000;2023-01-11 12:30:59.999;3314475.05125410;3962;94.54742000;1646008.66113700;0
17411.38000000;17418.44000000;17410.77000000;17418.00000000;157.74375000;2023-01-11 12:31:59.999;2747101.45342660;2870;104.46720000;1819290.70302630;0
17418.00000000;17422.30000000;17417.00000000;17418.00000000;157.85922000;2023-01-11 12:32:59.999;2749756.04616910;2882;71.21230000;1240453.40475850;0
17417.63000000;17423.90000000;17417.63000000;17422.28000000;152.03586000;2023-01-11 12:33:59.999;2648602.09319280;3308;86.52048000;1507259.38960220;0
17422.69000000;17424.00000000;17419.63000000;17420.23000000;69.60753000;2023-01-11 12:34:59.999;1212692.01341620;2257;27.23607000;474512.13329620;0
17419.71000000;17422.88000000;17419.48000000;17422.74000000;76.47986000;2023-01-11 12:35:59.999;1332364.22344370;2517;44.72954000;779247.79675590;0
17422.74000000;17423.85000000;17421.54000000;17422.45000000;153.01199000;2023-01-11 12:36:59.999;2665851.62678670;2798;54.72276000;953425.33171580;0
17422.45000000;17423.44000000;17419.06000000;17419.54000000;92.73756000;2023-01-11 12:37:59.999;1615592.14458770;2458;38.24706000;666328.76224170;0
17419.54000000;17421.86000000;17418.81000000;17421.06000000;95.47646000;2023-01-11 12:38:59.999;1663258.76611050;2446;48.49648000;844843.80694500;0
17421.37000000;17422.00000000;17411.40000000;17414.39000000;280.20478000;2023-01-11 12:39:59.999;4880140.15113180;4685;124.67615000;2171353.31012190;0
17414.79000000;17415.61000000;17410.01000000;17414.29000000;171.45313000;2023-01-11 12:40:59.999;2985581.53136140;3653;84.83610000;1477302.76149510;0
17414.75000000;17420.10000000;17412.87000000;17413.88000000;108.28125000;2023-01-11 12:41:59.999;1885901.35757250;2961;62.01119000;1080038.60429750;0
17413.44000000;17417.60000000;17411.95000000;17415.16000000;141.93044000;2023-01-11 12:42:59.999;2471723.96657360;3051;68.95150000;1200810.13909220;0
17415.53000000;17416.99000000;17414.00000000;17416.69000000;61.01088000;2023-01-11 12:43:59.999;1062520.87077520;2025;28.30417000;492930.99474990;0
17416.69000000;17417.59000000;17415.05000000;17416.33000000;94.04000000;2023-01-11 12:44:59.999;1637818.41969970;2546;42.33218000;737277.75435510;0
17416.33000000;17420.04000000;17413.00000000;17418.46000000;177.70472000;2023-01-11 12:45:59.999;3095034.87282080;3547;85.11672000;1482463.57541230;0
17418.46000000;17423.00000000;17417.92000000;17422.16000000;141.92430000;2023-01-11 12:46:59.999;2472508.47328190;3072;77.82576000;1355819.57684880;0
17422.16000000;17426.13000000;17422.06000000;17424.36000000;204.77668000;2023-01-11 12:47:59.999;3568100.53735530;3613;111.29687000;1939283.22560650;0
17424.08000000;17426.24000000;17422.26000000;17423.65000000;81.39572000;2023-01-11 12:48:59.999;1418252.47964990;2655;41.29900000;719604.50932070;0
17423.48000000;17426.14000000;17422.00000000;17424.13000000;101.07367000;2023-01-11 12:49:59.999;1761104.59414210;3097;53.06274000;924563.72970570;0
17424.13000000;17424.58000000;17418.45000000;17421.21000000;141.65727000;2023-01-11 12:50:59.999;2467850.89019170;3105;49.66858000;865277.61576960;0
17421.33000000;17421.47000000;17415.74000000;17417.77000000;163.62655000;2023-01-11 12:51:59.999;2850130.04762360;3754;59.66120000;1039226.95188910;0
17417.77000000;17422.42000000;17417.00000000;17421.98000000;105.32697000;2023-01-11 12:52:59.999;1834736.93125870;3040;56.22565000;979434.92133720;0
17421.98000000;17423.02000000;17417.01000000;17419.08000000;196.85268000;2023-01-11 12:53:59.999;3429195.53510790;3619;55.46447000;966219.84584900;0
17419.66000000;17426.64000000;17419.09000000;17423.41000000;165.26632000;2023-01-11 12:54:59.999;2879411.36285560;3973;94.76526000;1651086.90543490;0
17423.42000000;17424.80000000;17421.96000000;17423.96000000;97.74624000;2023-01-11 12:55:59.999;1703063.76378280;2998;41.38891000;721144.44619110;0
17423.96000000;17425.97000000;17420.60000000;17421.65000000;141.84946000;2023-01-11 12:56:59.999;2471482.74853080;3334;46.03838000;802153.06635870;0
17421.65000000;17422.66000000;17418.21000000;17420.72000000;136.37814000;2023-01-11 12:57:59.999;2375740.53145600;3489;56.40845000;982672.39476250;0
17420.37000000;17423.96000000;17418.99000000;17420.40000000;117.01486000;2023-01-11 12:58:59.999;2038540.46237340;3141;59.47925000;1036201.90520790;0
17420.13000000;17420.45000000;17416.10000000;17418.56000000;164.22417000;2023-01-11 12:59:59.999;2860479.45982630;3616;59.34607000;1033712.84416570;0
17418.56000000;17422.16000000;17417.99000000;17421.59000000;143.87546000;2023-01-11 13:00:59.999;2506304.73048770;3484;72.77602000;1267780.66080130;0
17421.59000000;17424.11000000;17421.06000000;17422.90000000;117.22364000;2023-01-11 13:01:59.999;2042335.41735880;2973;58.02126000;1010890.13974610;0
17422.74000000;17423.46000000;17421.25000000;17422.33000000;85.51289000;2023-01-11 13:02:59.999;1489824.61587850;2550;34.25694000;596839.84209730;0
17422.63000000;17423.12000000;17417.59000000;17418.17000000;112.84051000;2023-01-11 13:03:59.999;1965632.07067080;2880;38.54455000;671431.60130210;0
17418.27000000;17420.51000000;17417.51000000;17418.40000000;96.80204000;2023-01-11 13:04:59.999;1686173.39069460;3050;48.34897000;842189.52737670;0
17418.05000000;17421.72000000;17417.68000000;17420.85000000;112.45672000;2023-01-11 13:05:59.999;1958962.28018100;2815;55.46405000;966171.17091720;0
17420.85000000;17425.00000000;17420.48000000;17424.07000000;123.62896000;2023-01-11 13:06:59.999;2153979.60100580;2958;77.57791000;1351655.87344610;0
17424.05000000;17424.45000000;17420.57000000;17420.78000000;82.85906000;2023-01-11 13:07:59.999;1443557.66105340;2611;27.41085000;477542.62059240;0
17420.78000000;17422.47000000;17420.77000000;17421.52000000;51.14708000;2023-01-11 13:08:59.999;891061.14040770;2258;20.88225000;363805.74907720;0
17421.79000000;17424.72000000;17420.48000000;17423.22000000;82.53501000;2023-01-11 13:09:59.999;1437908.25414780;2646;44.18336000;769766.63059050;0
17423.64000000;17424.64000000;17420.09000000;17421.17000000;99.10345000;2023-01-11 13:10:59.999;1726609.12072330;3448;37.84461000;659352.97293160;0
17421.18000000;17425.62000000;17420.29000000;17424.63000000;134.96209000;2023-01-11 13:11:59.999;2351415.03361920;3484;89.69066000;1562679.19671070;0
